dt,client_id,country,orders,value
2025-06-14,81,Canada,4,452.01
2025-06-28,860,Germany,4,1098.85
2025-09-07,475,Canada,2,325.04
2025-10-04,675,Canada,2,287.5
2025-06-02,954,Japan,4,100.27
2025-06-17,895,UK,5,1538.72
2025-07-24,872,France,1,484.91
2025-10-25,931,Mexico,4,307.47
2025-11-15,47,Brazil,2,952.9
2025-08-04,331,France,2,389.38
2025-10-26,477,Germany,2,616.53
2025-11-06,866,Canada,5,73.7
2025-07-20,310,Germany,2,509.91
2025-07-16,229,UK,2,554.64
2025-06-01,484,Australia,5,815.28
2025-09-03,522,Germany,5,1753.19
2025-07-06,819,Japan,5,1487.09
2025-07-11,238,Germany,4,1997.15
2025-10-08,458,Canada,4,1341.12
2025-07-16,227,France,1,420.67
2025-08-15,127,UK,3,1286.61
2025-08-26,342,Germany,4,1961.12
2025-08-15,214,Canada,5,2169.54
2025-08-19,741,UK,2,864.85
2025-06-22,320,USA,1,412.5
2025-08-29,974,France,3,721.77
2025-11-12,326,USA,3,617.26
2025-06-08,151,USA,2,320.03
2025-08-17,482,France,3,813.56
2025-06-15,532,Mexico,4,329.03
2025-07-08,302,Canada,3,1301.96
2025-08-12,434,UK,4,1073.89
2025-06-19,843,Australia,4,1507.87
2025-11-01,896,Brazil,2,824.4
2025-08-26,460,Australia,1,104.24
2025-06-18,47,Brazil,5,1164.73
2025-10-16,439,France,4,969.46
2025-08-23,454,India,4,1826.98
2025-08-29,673,Canada,2,876.69
2025-07-18,99,Australia,1,265.76
2025-11-17,717,Brazil,1,66.17
2025-09-09,619,UK,5,1512.46
2025-09-01,641,UK,2,454.51
2025-06-14,556,India,2,342.62
2025-09-01,362,Japan,5,642.84
2025-07-05,227,France,1,316.19
2025-08-01,517,UK,1,299.49
2025-09-10,209,Germany,5,1046.74
2025-08-13,536,Mexico,2,72.58
2025-06-16,583,India,4,987.85
2025-11-24,602,Brazil,2,697.01
2025-10-01,820,India,1,225.74
2025-11-21,821,India,4,621.64
2025-09-01,903,Germany,2,727.42
2025-11-26,79,France,1,51.97
2025-10-23,88,Canada,2,110.55
2025-06-21,607,India,4,62.48
2025-08-08,863,Brazil,1,77.84
2025-10-13,415,France,1,396.79
2025-06-28,737,USA,3,775.14
2025-09-29,180,India,5,1459.86
2025-11-02,330,Canada,5,668.02
2025-10-16,56,Brazil,3,1313.17
2025-11-16,451,Germany,1,75.61
2025-08-10,265,USA,1,156.79
2025-07-15,270,Mexico,4,295.11
2025-10-04,988,Canada,2,506.63
2025-06-30,665,Brazil,4,509.53
2025-07-09,67,Canada,1,229.67
2025-06-15,676,France,2,959.05
2025-08-02,816,Brazil,4,1738.87
2025-11-10,853,Brazil,4,1744.85
2025-06-20,875,Australia,4,405.41
2025-09-01,789,USA,4,177.0
2025-07-29,216,Japan,5,1484.57
2025-11-12,935,France,2,929.06
2025-09-11,114,Australia,2,941.37
2025-07-26,575,Canada,2,71.93
2025-08-03,457,Japan,2,912.5
2025-11-01,599,France,4,1651.55
2025-09-27,572,Australia,1,21.73
2025-10-27,362,Japan,3,276.68
2025-08-07,889,Australia,3,542.84
2025-09-30,785,Brazil,2,136.18
2025-10-19,932,Canada,4,595.74
2025-07-07,36,Japan,4,1195.73
2025-11-20,421,Brazil,4,1379.11
2025-10-12,918,India,1,393.06
2025-06-02,696,Australia,3,439.39
2025-11-07,686,Germany,4,1775.03
2025-06-01,708,India,4,56.65
2025-07-17,81,Canada,1,426.48
2025-10-06,292,UK,4,454.89
2025-10-27,12,India,5,2211.15
2025-06-29,980,Germany,2,65.99
2025-10-13,631,Brazil,1,358.03
2025-08-22,499,Japan,3,1038.1
2025-11-17,869,Canada,3,878.26
2025-11-14,136,Germany,5,1396.48
2025-09-15,899,Brazil,5,2305.36
2025-11-21,600,Brazil,4,748.68
2025-08-03,784,UK,4,547.77
2025-08-17,477,Germany,2,126.43
2025-06-24,681,Japan,1,74.99
2025-09-03,795,USA,4,1487.71
2025-10-10,739,India,4,711.76
2025-11-26,768,Mexico,3,685.0
2025-11-02,596,Mexico,3,966.36
2025-08-02,674,Australia,5,1812.23
2025-09-15,451,Germany,5,1285.04
2025-10-14,325,USA,1,166.32
2025-11-10,401,UK,1,440.07
2025-06-16,244,Germany,4,1313.56
2025-08-14,746,Brazil,3,965.68
2025-06-23,892,Germany,5,1363.17
2025-07-10,645,India,1,265.9
2025-06-24,427,Brazil,1,217.19
2025-11-14,285,UK,4,1863.28
2025-07-09,226,UK,2,622.55
2025-11-19,99,Australia,5,2471.46
2025-06-07,667,India,3,240.17
2025-07-11,938,UK,3,504.3
2025-09-17,654,India,2,34.75
2025-09-02,131,Canada,2,970.24
2025-07-06,567,Canada,3,683.73
2025-10-21,959,UK,5,68.8
2025-09-05,553,Canada,3,1290.56
2025-06-05,457,Japan,5,97.9
2025-10-02,889,Australia,3,562.75
2025-06-10,358,Japan,2,970.34
2025-07-06,329,India,1,86.07
2025-06-28,917,Canada,5,1768.61
2025-08-01,787,USA,5,436.76
2025-11-01,706,Japan,4,1940.94
2025-08-23,114,Australia,5,1808.65
2025-09-24,408,Australia,1,229.37
2025-06-28,928,Japan,4,472.72
2025-07-28,213,Australia,4,762.84
2025-06-25,346,Canada,1,359.83
2025-06-12,959,UK,1,362.2
2025-06-24,416,Brazil,3,1156.15
2025-11-27,598,Canada,2,343.38
2025-11-25,142,Canada,5,1186.61
2025-07-29,151,USA,1,314.77
2025-10-01,823,Germany,1,33.22
2025-09-23,427,Brazil,5,645.34
2025-07-31,831,Japan,5,1812.75
2025-09-03,198,Japan,5,1819.26
2025-08-08,129,Brazil,5,1489.2
2025-11-19,761,Japan,3,341.3
2025-11-27,386,France,5,1532.95
2025-09-13,544,India,1,295.69
2025-10-13,279,Japan,4,1797.3
2025-07-03,542,France,1,458.28
2025-06-27,80,Brazil,3,275.29
2025-07-24,459,UK,2,855.87
2025-06-20,989,Mexico,5,500.82
2025-09-17,326,USA,4,320.75
2025-10-15,249,USA,1,249.6
2025-08-12,503,Brazil,4,1595.23
2025-08-29,261,France,1,488.22
2025-08-21,872,France,3,397.55
2025-08-15,88,Canada,2,252.99
2025-07-02,838,Canada,1,90.36
2025-09-28,534,India,3,422.16
2025-10-23,911,Germany,3,184.51
2025-08-05,998,USA,2,264.15
2025-10-29,137,Australia,5,1730.8
2025-09-16,196,USA,1,255.36
2025-09-24,475,Canada,1,300.68
2025-06-17,272,Brazil,5,687.99
2025-10-01,899,Brazil,4,1851.66
2025-10-20,851,France,3,334.1
2025-11-04,44,Japan,4,603.84
2025-07-23,443,Japan,1,264.33
2025-10-10,992,India,3,977.95
2025-08-18,704,Germany,5,1848.65
2025-08-03,253,USA,2,172.05
2025-10-04,472,Australia,2,989.46
2025-11-07,238,Germany,5,742.45
2025-07-18,789,USA,1,168.5
2025-07-15,416,Brazil,1,66.81
2025-08-01,887,Germany,2,650.81
2025-09-02,329,India,5,1167.76
2025-10-22,375,Japan,1,68.57
2025-08-15,918,India,5,1371.56
2025-07-06,46,Canada,4,548.09
2025-10-14,170,Japan,1,339.25
2025-11-28,665,Brazil,1,109.45
2025-06-26,154,Canada,3,1311.63
2025-06-01,965,USA,4,1025.69
2025-06-24,567,Canada,2,920.55
2025-06-26,26,USA,3,83.54
2025-06-20,169,UK,4,576.45
2025-06-03,913,Canada,3,490.23
2025-09-13,989,Mexico,2,447.92
2025-08-17,231,UK,1,152.61
2025-08-08,739,India,5,1216.93
2025-10-31,839,Canada,3,805.36
2025-11-19,764,Canada,1,461.85
2025-10-24,870,Brazil,3,511.21
2025-07-02,775,Australia,4,734.73
2025-08-17,50,Mexico,5,364.47
2025-10-10,491,UK,2,516.59
2025-10-21,387,Japan,1,59.75
2025-10-04,341,Australia,5,810.45
2025-06-24,481,France,1,371.37
2025-11-16,907,Mexico,1,374.15
2025-07-25,507,UK,1,102.9
2025-09-27,34,France,5,708.57
2025-08-21,720,Brazil,5,1537.3
2025-09-21,894,Brazil,1,403.01
2025-07-24,527,Japan,2,328.11
2025-09-05,33,Mexico,3,767.32
2025-08-06,876,Mexico,4,1710.92
2025-09-05,73,France,3,997.94
2025-09-19,428,Brazil,1,462.5
2025-10-05,803,Japan,1,427.22
2025-06-29,65,Brazil,1,413.58
2025-10-30,188,Mexico,2,292.37
2025-08-27,122,France,4,1481.74
2025-07-21,174,Japan,4,288.62
2025-09-12,613,Australia,1,201.42
2025-11-13,992,India,1,245.06
2025-07-29,584,France,2,576.76
2025-08-06,228,Japan,3,1214.5
2025-09-21,335,USA,1,418.97
2025-11-19,893,India,1,263.36
2025-09-01,209,Germany,4,1778.94
2025-07-16,490,Australia,3,1029.42
2025-08-11,921,Brazil,2,790.73
2025-06-10,923,UK,3,1187.92
2025-08-03,916,Canada,5,1498.33
2025-07-01,451,Germany,4,1666.64
2025-10-24,599,France,2,478.74
2025-11-02,58,Australia,5,1390.65
2025-08-29,139,Japan,1,70.36
2025-08-26,160,Brazil,5,1125.37
2025-09-10,284,Canada,1,163.12
2025-10-23,468,India,1,382.14
2025-09-17,505,Canada,1,57.16
2025-08-22,145,France,1,230.16
2025-08-26,171,UK,4,1312.13
2025-11-04,109,Germany,3,1441.43
2025-08-20,587,Brazil,4,983.56
2025-11-17,168,Mexico,1,468.76
2025-07-05,592,India,1,466.68
2025-08-09,764,Canada,2,647.13
2025-09-02,247,Mexico,4,1386.41
2025-11-14,993,France,1,136.11
2025-10-17,973,India,5,1533.71
2025-10-25,719,Mexico,1,92.11
2025-11-19,627,UK,5,1338.68
2025-07-01,729,France,5,1872.88
2025-10-31,1,Japan,3,1147.68
2025-06-10,123,Australia,1,352.41
2025-06-29,994,Japan,1,183.32
2025-09-27,926,Mexico,1,108.35
2025-11-09,624,France,2,316.47
2025-06-11,634,Japan,1,359.64
2025-11-01,925,France,3,1239.84
2025-06-01,947,Australia,1,302.0
2025-08-23,603,Brazil,1,242.56
2025-09-13,207,France,2,575.28
2025-09-26,931,Mexico,1,36.07
2025-08-10,848,Canada,4,179.6
2025-07-04,123,Australia,1,89.63
2025-07-03,852,France,5,1602.23
2025-06-27,885,Japan,3,513.0
2025-06-13,512,Canada,1,395.96
2025-09-14,683,Japan,1,78.65
2025-06-29,750,USA,1,79.58
2025-09-28,309,USA,5,1126.25
2025-07-17,600,Brazil,1,447.56
2025-11-13,982,France,1,486.11
2025-09-15,415,France,1,381.32
2025-10-17,510,Brazil,1,292.89
2025-08-28,783,Germany,2,677.66
2025-07-22,119,Australia,4,1916.18
2025-10-22,542,France,3,1437.36
2025-09-13,528,Canada,1,456.38
2025-07-24,725,Canada,4,1646.56
2025-10-12,757,Mexico,1,281.09
2025-06-20,949,Australia,1,109.41
2025-07-08,593,Mexico,1,171.68
2025-07-02,623,Japan,2,24.99
2025-09-05,351,UK,3,859.15
2025-07-21,905,Germany,1,72.75
2025-10-02,458,Canada,5,916.65
2025-11-06,793,Germany,3,949.76
2025-10-06,147,Mexico,5,571.42
2025-10-14,16,Australia,4,1184.76
2025-11-01,408,Australia,1,231.45
2025-10-21,93,Brazil,3,867.39
2025-06-26,909,Germany,5,1286.05
2025-10-10,776,Brazil,5,1245.41
2025-07-05,430,USA,5,1882.58
2025-06-10,71,Mexico,2,969.35
2025-11-15,899,Brazil,5,690.21
2025-07-21,182,USA,4,1373.38
2025-11-02,591,India,3,578.63
2025-08-06,194,Brazil,2,913.71
2025-07-19,814,UK,4,87.46
2025-09-01,651,India,4,407.74
2025-06-30,806,Australia,2,103.65
2025-08-24,283,Mexico,4,860.41
2025-11-01,752,USA,5,1369.1
2025-07-06,141,Japan,5,422.62
2025-10-13,685,Germany,3,31.69
2025-10-14,24,Germany,2,166.25
2025-11-11,936,UK,4,1654.21
2025-10-19,499,Japan,5,2396.37
2025-10-01,686,Germany,1,330.3
2025-06-21,249,USA,5,828.44
2025-09-14,727,Australia,1,352.16
2025-07-09,973,India,4,1474.66
2025-08-20,946,Japan,5,310.92
2025-09-30,862,France,5,392.48
2025-07-13,707,Germany,4,1000.36
2025-11-15,851,France,2,822.53
2025-10-28,69,India,4,812.42
2025-09-15,22,Japan,2,273.34
2025-10-22,42,India,5,634.14
2025-11-22,199,Canada,2,44.12
2025-08-04,307,Canada,3,1302.96
2025-06-02,368,Mexico,3,1274.2
2025-09-27,145,France,2,746.82
2025-06-24,886,Canada,5,2383.78
2025-10-30,713,Japan,4,1033.47
2025-11-08,134,UK,2,83.68
2025-10-10,599,France,5,1183.15
2025-10-13,670,France,3,1056.21
2025-10-07,77,Australia,3,809.61
2025-10-01,636,India,3,1345.22
2025-10-31,141,Japan,4,1932.05
2025-06-01,515,France,2,790.63
2025-10-02,581,UK,4,1571.21
2025-07-24,238,Germany,2,820.21
2025-11-25,667,India,2,657.54
2025-07-08,640,Mexico,5,213.99
2025-09-16,696,Australia,1,474.01
2025-07-03,944,Brazil,1,164.66
2025-09-09,219,Australia,4,1326.04
2025-07-29,732,Mexico,4,1370.86
2025-09-29,247,Mexico,5,1447.09
2025-11-09,775,Australia,2,190.47
2025-10-21,134,UK,4,185.83
2025-08-27,270,Mexico,5,2221.78
2025-06-04,64,India,3,1297.73
2025-09-11,185,Brazil,5,1215.48
2025-07-05,103,Canada,4,50.99
2025-07-30,705,Mexico,3,1435.88
2025-10-09,335,USA,1,475.19
2025-10-02,928,Japan,4,1189.8
2025-09-26,685,Germany,4,520.62
2025-07-07,303,India,3,798.17
2025-11-14,566,UK,3,1006.58
2025-11-27,789,USA,3,526.72
2025-06-12,576,Japan,2,267.27
2025-08-29,308,Japan,5,1787.31
2025-06-19,542,France,4,309.3
2025-09-30,310,Germany,5,883.05
2025-11-01,879,Australia,1,74.69
2025-09-29,688,India,4,1898.05
2025-10-20,77,Australia,4,1893.78
2025-10-05,643,Mexico,4,1814.65
2025-10-25,118,UK,2,70.06
2025-08-22,891,Germany,1,135.41
2025-09-30,93,Brazil,2,333.77
2025-06-22,350,USA,1,404.78
2025-10-16,13,USA,5,1638.28
2025-08-05,703,India,2,67.6
2025-06-15,98,Mexico,2,212.99
2025-07-15,957,France,1,268.26
2025-09-28,534,India,1,214.26
2025-11-21,164,Germany,4,40.06
2025-10-13,581,UK,3,1301.68
2025-08-06,990,Japan,2,58.59
2025-10-17,441,Brazil,2,524.99
2025-08-21,311,India,3,1244.07
2025-08-27,518,Canada,4,1558.52
2025-10-02,480,Mexico,4,1392.39
2025-10-21,212,Brazil,5,1037.79
2025-07-30,447,Germany,3,1010.62
2025-09-16,984,Germany,1,399.45
2025-10-08,361,UK,3,1495.11
2025-11-21,41,Canada,5,1080.6
2025-06-14,412,France,5,936.94
2025-08-28,917,Canada,3,394.57
2025-08-20,315,Japan,5,2342.71
2025-08-03,449,Mexico,3,698.85
2025-06-28,24,Germany,1,456.75
2025-06-15,60,Japan,4,1444.76
2025-07-25,300,Brazil,4,1481.7
2025-10-15,111,UK,2,76.76
2025-11-13,627,UK,5,2065.77
2025-08-05,534,India,4,1177.4
2025-11-10,15,Brazil,5,116.24
2025-11-12,255,Germany,5,1687.03
2025-11-03,692,Mexico,2,609.62
2025-11-26,100,Brazil,3,1003.38
2025-08-30,967,Mexico,3,1062.61
2025-11-28,685,Germany,3,958.31
2025-06-22,994,Japan,2,217.42
2025-07-09,149,Brazil,3,133.35
2025-10-22,838,Canada,2,816.25
2025-06-04,48,Canada,4,1320.97
2025-06-03,686,Germany,4,1394.67
2025-07-19,30,India,3,632.45
2025-09-11,96,India,3,662.48
2025-07-21,854,India,2,589.61
2025-06-29,602,Brazil,4,413.14
2025-09-26,514,UK,5,1717.71
2025-07-17,219,Australia,1,267.15
2025-10-01,827,France,5,2058.54
2025-08-24,55,Mexico,2,689.67
2025-07-18,77,Australia,2,912.18
2025-07-06,379,Australia,2,102.61
2025-08-24,755,UK,3,941.88
2025-11-04,265,USA,1,318.21
2025-10-29,331,France,2,319.29
2025-07-24,860,Germany,4,755.86
2025-10-09,378,India,5,1713.05
2025-08-18,783,Germany,5,2335.92
2025-09-14,995,France,5,1375.19
2025-11-27,302,Canada,1,274.58
2025-09-27,351,UK,1,124.22
2025-10-12,360,Canada,2,420.62
2025-07-21,563,Mexico,3,433.91
2025-07-15,10,Australia,1,489.44
2025-09-22,497,Brazil,1,454.23
2025-11-13,982,France,2,41.75
2025-08-21,133,Japan,3,360.21
2025-07-25,306,USA,4,462.41
2025-06-27,779,UK,1,208.37
2025-07-08,819,Japan,2,279.85
2025-07-16,427,Brazil,1,498.21
2025-10-08,526,Australia,5,2021.61
2025-08-15,976,Canada,1,280.91
2025-10-13,516,Brazil,3,963.99
2025-08-30,796,Germany,2,491.03
2025-09-10,916,Canada,2,722.52
2025-10-09,724,UK,2,666.44
2025-09-13,408,Australia,4,1581.32
2025-10-23,415,France,5,2023.44
2025-10-27,979,Germany,2,424.4
2025-07-13,966,France,2,878.77
2025-08-13,788,UK,4,1983.22
2025-07-05,916,Canada,4,1782.13
2025-11-25,871,Australia,1,479.83
2025-11-24,580,Brazil,5,1179.02
2025-06-20,491,UK,1,133.57
2025-06-11,846,Mexico,4,380.92
2025-07-09,214,Canada,2,598.85
2025-08-13,763,UK,3,303.27
2025-10-16,187,Australia,4,1586.75
2025-06-17,247,Mexico,5,2258.7
2025-09-20,558,Japan,2,245.32
2025-10-20,323,India,2,528.09
2025-10-19,477,Germany,3,677.92
2025-10-10,656,Japan,2,719.36
2025-10-04,968,France,2,89.81
2025-09-24,583,India,2,139.96
2025-11-01,404,Mexico,2,349.41
2025-07-28,216,Japan,4,1068.5
2025-06-14,682,Japan,2,291.41
2025-07-27,49,Australia,4,838.65
2025-08-21,602,Brazil,5,177.91
2025-10-18,493,Brazil,4,826.91
2025-09-24,319,Canada,5,719.85
2025-06-11,748,India,5,2483.58
2025-07-18,90,USA,5,1115.31
2025-08-14,53,USA,3,1469.12
2025-11-15,294,India,2,850.52
2025-07-14,893,India,4,1268.2
2025-07-22,211,India,3,472.06
2025-10-28,710,Canada,3,1349.69
2025-08-06,830,Germany,3,610.68
2025-09-14,766,India,3,1320.95
2025-08-12,303,India,2,276.75
2025-10-28,13,USA,4,390.2
2025-11-26,534,India,5,1154.45
2025-09-29,633,UK,5,2473.62
2025-06-20,278,France,4,1611.75
2025-10-13,625,India,5,319.37
2025-08-06,201,India,3,893.02
2025-08-29,217,Germany,1,22.38
2025-09-05,326,USA,1,339.03
2025-11-26,127,UK,4,758.99
2025-11-09,653,India,4,1318.43
2025-11-19,335,USA,4,653.1
2025-09-22,535,Germany,3,809.57
2025-07-31,129,Brazil,4,1415.25
2025-07-12,290,India,5,1172.37
2025-11-21,182,USA,1,214.13
2025-08-31,856,Japan,2,671.31
2025-06-18,629,India,2,353.82
2025-06-08,259,Canada,5,1909.92
2025-10-23,201,India,2,404.91
2025-08-07,436,France,1,393.22
2025-08-20,186,Brazil,5,2124.5
2025-06-27,894,Brazil,4,905.66
2025-10-29,675,Canada,2,986.9
2025-11-07,956,Australia,3,794.29
2025-10-12,177,Mexico,5,1888.62
2025-07-17,711,Mexico,5,347.62
2025-06-15,741,UK,3,1061.46
2025-07-15,41,Canada,1,186.87
2025-09-12,234,Japan,1,221.01
2025-08-17,373,India,2,47.64
2025-08-23,482,France,3,536.71
2025-11-19,381,France,2,688.56
2025-11-21,730,Brazil,1,345.44
2025-10-17,12,India,5,1277.97
2025-06-01,749,Australia,4,1467.91
2025-10-20,828,Canada,5,442.18
2025-08-19,238,Germany,2,944.25
2025-10-03,57,Australia,2,340.25
2025-07-12,967,Mexico,4,1040.94
2025-09-19,71,Mexico,3,947.45
2025-06-02,186,Brazil,4,1847.53
2025-06-16,171,UK,1,168.27
2025-10-12,731,USA,4,1725.88
2025-07-22,223,India,5,620.68
2025-10-28,877,India,5,2499.66
2025-07-18,968,France,3,471.96
2025-09-15,557,Japan,4,773.74
2025-10-19,612,India,4,349.52
2025-07-03,116,USA,1,181.07
2025-06-25,9,Japan,3,711.04
2025-07-07,107,France,3,38.65
2025-08-23,202,France,1,374.22
2025-11-09,185,Brazil,3,1368.21
2025-08-26,243,India,4,827.87
2025-11-25,381,France,4,92.92
2025-07-18,535,Germany,1,346.88
2025-07-08,256,Australia,1,399.9
2025-10-13,143,Canada,3,1291.41
2025-08-10,886,Canada,3,1037.28
2025-06-30,685,Germany,5,1344.96
2025-10-09,49,Australia,5,1999.58
2025-07-13,267,Canada,2,941.4
2025-07-12,579,Germany,5,2394.49
2025-10-31,440,Canada,5,738.1
2025-10-09,807,UK,5,1822.57
2025-08-01,482,France,1,32.87
2025-07-18,115,Canada,5,1205.43
2025-07-31,156,Germany,4,600.51
2025-11-22,148,Mexico,2,73.71
2025-11-14,266,USA,4,314.23
2025-08-09,654,India,3,723.43
2025-09-02,324,Australia,5,124.92
2025-09-01,401,UK,2,676.86
2025-11-12,543,France,3,429.36
2025-11-06,638,Australia,4,1569.48
2025-06-26,742,India,5,1117.92
2025-06-04,263,France,4,788.11
2025-07-27,445,USA,3,1262.98
2025-09-09,447,Germany,5,2475.25
2025-11-14,85,India,1,404.06
2025-06-19,18,Japan,4,1139.82
2025-10-15,674,Australia,5,287.64
2025-06-20,152,USA,5,392.32
2025-09-19,55,Mexico,2,272.63
2025-07-08,983,USA,4,1590.53
2025-09-08,321,India,1,443.89
2025-11-19,787,USA,1,384.59
2025-08-06,442,Canada,4,1755.53
2025-07-25,388,USA,1,132.95
2025-09-05,219,Australia,4,1527.69
2025-06-24,337,UK,1,265.52
2025-06-12,253,USA,4,407.5
2025-09-21,347,France,3,914.95
2025-11-16,450,Japan,2,400.09
2025-09-29,624,France,3,408.98
2025-07-04,497,Brazil,3,145.25
2025-07-16,173,Japan,2,138.24
2025-07-21,154,Canada,4,1009.85
2025-10-16,995,France,1,126.7
2025-09-03,431,UK,5,1828.12
2025-07-02,669,Canada,2,163.31
2025-08-11,241,Canada,4,671.09
2025-06-24,398,Australia,5,1964.37
2025-09-06,849,UK,2,24.84
2025-08-10,420,India,4,244.84
2025-11-04,911,Germany,5,1246.69
2025-06-12,282,India,2,230.71
2025-09-04,966,France,2,560.85
2025-11-23,687,UK,2,544.16
2025-10-04,286,Australia,5,1025.65
2025-07-26,737,USA,2,494.42
2025-06-17,795,USA,3,1170.13
2025-09-29,661,Australia,2,861.3
2025-08-16,87,Mexico,5,837.04
2025-10-13,81,Canada,1,252.19
2025-08-08,97,Australia,1,430.26
2025-08-17,867,Germany,2,834.19
2025-07-29,692,Mexico,3,916.76
2025-07-01,382,Brazil,1,416.74
2025-08-23,493,Brazil,3,81.76
2025-11-20,187,Australia,4,237.01
2025-07-16,691,France,4,1196.71
2025-07-30,257,Germany,2,873.4
2025-09-06,149,Brazil,5,2095.31
2025-10-03,2,Australia,1,68.8
2025-07-10,257,Germany,2,983.31
2025-06-26,26,USA,1,101.73
2025-10-16,271,India,5,436.8
2025-08-10,810,India,5,929.55
2025-06-05,952,Canada,3,510.25
2025-10-03,871,Australia,2,721.85
2025-06-28,117,Japan,5,2291.57
2025-10-11,575,Canada,1,457.34
2025-07-30,981,Brazil,2,319.26
2025-09-14,772,Japan,2,452.91
2025-06-29,705,Mexico,4,1616.74
2025-11-27,237,Australia,1,103.15
2025-09-22,424,Japan,3,159.45
2025-10-27,166,UK,4,105.25
2025-07-01,73,France,1,438.89
2025-10-09,746,Brazil,5,1338.41
2025-07-16,359,USA,3,771.49
2025-09-24,381,France,2,364.09
2025-07-22,303,India,5,2072.94
2025-06-05,821,India,4,1384.2
2025-06-11,715,USA,3,348.54
2025-06-20,418,Germany,5,1632.97
2025-06-06,970,India,3,833.91
2025-10-08,432,Mexico,3,1030.13
2025-10-27,61,USA,3,507.88
2025-07-06,571,India,2,707.69
2025-08-28,234,Japan,5,953.28
2025-06-05,225,France,2,267.35
2025-10-16,978,UK,1,139.51
2025-07-12,650,Australia,4,1035.06
2025-09-19,241,Canada,5,1831.35
2025-09-20,55,Mexico,2,703.53
2025-07-23,305,USA,3,447.77
2025-09-07,823,Germany,2,235.44
2025-07-16,679,Germany,1,164.36
2025-06-06,746,Brazil,5,578.0
2025-07-28,471,Canada,3,681.26
2025-06-17,661,Australia,5,2445.21
2025-11-19,564,Canada,4,720.38
2025-07-12,946,Japan,5,2075.47
2025-09-11,142,Canada,2,693.06
2025-07-03,704,Germany,3,92.94
2025-08-05,308,Japan,4,1702.81
2025-08-21,390,Brazil,3,743.31
2025-08-24,338,Japan,5,617.3
2025-07-16,518,Canada,1,68.8
2025-10-13,574,Mexico,5,2284.31
2025-09-14,397,UK,1,119.13
2025-08-31,868,Australia,5,1463.05
2025-10-01,216,Japan,2,567.75
2025-11-22,398,Australia,2,479.12
2025-11-18,37,Canada,4,1075.03
2025-08-06,711,Mexico,2,332.12
2025-09-22,736,USA,5,1211.14
2025-10-11,693,Mexico,3,545.72
2025-09-07,894,Brazil,1,486.18
2025-10-16,821,India,4,909.72
2025-06-14,306,USA,5,166.28
2025-11-09,516,Brazil,3,1265.43
2025-09-19,410,Germany,4,321.56
2025-08-10,118,UK,4,1936.27
2025-10-26,227,France,1,235.97
2025-11-03,250,Germany,3,100.98
2025-06-02,795,USA,3,574.93
2025-09-19,603,Brazil,4,1357.79
2025-09-07,439,France,4,660.07
2025-10-19,996,Japan,5,1479.95
2025-09-15,508,Germany,5,1884.98
2025-06-21,866,Canada,1,237.88
2025-10-25,362,Japan,3,611.88
2025-09-16,530,USA,2,388.67
2025-06-10,602,Brazil,3,721.38
2025-10-22,164,Germany,5,2452.53
2025-08-30,682,Japan,3,847.12
2025-06-15,671,India,1,418.36
2025-07-11,695,Mexico,1,354.47
2025-10-03,91,UK,2,937.44
2025-07-22,978,UK,2,349.43
2025-08-02,525,USA,2,913.66
2025-07-28,472,Australia,4,1642.31
2025-10-31,529,Japan,3,954.61
2025-08-21,479,Canada,2,324.99
2025-08-24,639,UK,5,2214.28
2025-08-03,686,Germany,2,107.15
2025-07-05,831,Japan,1,15.05
2025-07-09,45,UK,5,2065.23
2025-08-08,986,India,1,360.46
2025-07-27,29,UK,4,734.88
2025-07-21,309,USA,3,941.0
2025-07-13,930,France,5,155.97
2025-07-30,495,Germany,3,505.53
2025-11-18,48,Canada,1,230.67
2025-06-21,280,UK,4,1342.58
2025-10-08,257,Germany,5,2294.12
2025-09-14,622,UK,1,149.24
2025-08-06,145,France,5,740.47
2025-06-02,185,Brazil,5,1008.03
2025-11-22,627,UK,1,435.56
2025-07-01,613,Australia,3,315.02
2025-10-27,532,Mexico,5,764.38
2025-06-19,995,France,5,1406.0
2025-10-02,298,Australia,2,649.55
2025-06-25,979,Germany,3,1375.3
2025-11-03,52,France,1,149.41
2025-07-25,244,Germany,1,37.51
2025-07-01,854,India,4,1092.33
2025-09-17,856,Japan,5,100.04
2025-10-22,715,USA,1,248.68
2025-07-16,582,Mexico,1,238.57
2025-09-30,935,France,1,362.45
2025-09-04,408,Australia,3,424.07
2025-10-17,932,Canada,5,370.32
2025-07-03,468,India,1,149.69
2025-06-22,290,India,5,2433.85
2025-07-02,324,Australia,2,925.31
2025-07-03,704,Germany,4,1798.92
2025-10-16,347,France,4,673.16
2025-09-20,523,Japan,5,2482.17
2025-08-22,897,Canada,3,365.49
2025-09-25,989,Mexico,1,65.18
2025-09-15,828,Canada,2,145.27
2025-09-26,496,Japan,4,710.31
2025-06-27,749,Australia,4,116.34
2025-08-31,28,Brazil,5,2398.72
2025-07-22,647,Australia,1,233.87
2025-10-10,589,Canada,4,1781.35
2025-08-04,125,Brazil,5,298.84
2025-07-16,421,Brazil,1,91.33
2025-10-14,469,Germany,3,492.64
2025-08-23,409,USA,3,849.41
